tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	107984183	0	live	LOC107984183		uncharacterized LOC107984183		10q26.13	10	NC_000010.11	121623612	121645450	minus	3		
9606	Homo sapiens	107984182	0	live	LOC107984182		uncharacterized LOC107984182		10q25.1	10	NC_000010.11	109401015	109412012	minus	3		
9606	Homo sapiens	107984180	0	live	LOC107984180		uncharacterized LOC107984180		10p12.31	10	NC_000010.11	18929138	18930701	plus	3		
9606	Homo sapiens	107984179	0	live	LOC107984179		uncharacterized LOC107984179		10q11.21	10	NC_000010.11	44389766	44401848	plus	3		
9606	Homo sapiens	107984175	0	live	LOC107984175		uncharacterized LOC107984175		10p11.21	10	NC_000010.11	37367355	37380301	plus	3		
9606	Homo sapiens	107984174	0	live	LOC107984174		uncharacterized LOC107984174		10p12.1	10	NC_000010.11	29058055	29079588	plus	3		
9606	Homo sapiens	107984173	0	live	LOC107984173		uncharacterized LOC107984173		10p11.23	10	NC_000010.11	29861017	29862498	plus	3		
9606	Homo sapiens	107984172	0	live	LOC107984172		uncharacterized LOC107984172		10p11.23	10	NC_000010.11	29842742	29843300	minus	2		
9606	Homo sapiens	107984170	0	live	LOC107984170		uncharacterized LOC107984170		10p12.1	10	NC_000010.11	28713118	28726273	plus	3		
9606	Homo sapiens	107984168	0	live	LOC107984168		uncharacterized LOC107984168		10p15.3	10	NC_000010.11	2209227	2225470	plus	4		
9606	Homo sapiens	107984153	0	discontinued	LOC107984153		uncharacterized LOC107984153			22							
9606	Homo sapiens	107984150	0	live	LOC107984150		uncharacterized LOC107984150			13	NT_187498.1	148655	149929	minus	2		
9606	Homo sapiens	107984146	112267902	secondary	LOC107984146		uncharacterized LOC107984146			6							
9606	Homo sapiens	107984137	0	live	LOC107984137		uncharacterized LOC107984137		16p13.12	16	NC_000016.10	13246232	13317748	plus	3		
9606	Homo sapiens	107984132	0	live	LOC107984132		uncharacterized LOC107984132		13q12.11	13	NC_000013.11	19074034	19118283	minus	5		
9606	Homo sapiens	107984124	0	live	LOC107984124		uncharacterized LOC107984124		8p21.3	8	NC_000008.11	22953619	22999805	minus	2		
9606	Homo sapiens	107984116	0	live	LOC107984116		uncharacterized LOC107984116		5q13.1	5	NC_000005.10	68960540	69007185	minus	3		
9606	Homo sapiens	107984113	0	live	LOC107984113		uncharacterized LOC107984113		4q34.2	4	NC_000004.12	175901926	175961656	minus	4		
9606	Homo sapiens	107984092	0	live	LOC107984092		uncharacterized LOC107984092			15							
9606	Homo sapiens	107984087	0	live	LOC107984087		uncharacterized LOC107984087		3q13.2	3	NC_000003.12	111783563	111798595	minus	4		
9606	Homo sapiens	107984059	0	live	LOC107984059		uncharacterized LOC107984059		10q26.2	10	NC_000010.11	127000905	127007485	minus	3		
9606	Homo sapiens	107984034	0	live	LOC107984034		uncharacterized LOC107984034		7q21.3	7	NC_000007.14	97136388	97157460	plus	3		
9606	Homo sapiens	107984020	0	live	LOC107984020		uncharacterized LOC107984020		2p24.1	2	NC_000002.12	21559849	21565234	plus	3		
9606	Homo sapiens	107984017	0	live	LOC107984017		uncharacterized LOC107984017		8q23.1	8	NC_000008.11	108963331	108970266	minus	3		
9606	Homo sapiens	107984016	0	live	LOC107984016		uncharacterized LOC107984016		14q24.1	14	NC_000014.9	68605400	68610552	minus	3		
9606	Homo sapiens	107984013	0	live	LOC107984013		uncharacterized LOC107984013		16p11.2	16	NC_000016.10	32627716	32635967	plus	4		
9606	Homo sapiens	107984012	0	live	LOC107984012		uncharacterized LOC107984012		10q21.3	10	NC_000010.11	62894476	62919907	minus	5		
9606	Homo sapiens	107984011	0	live	LOC107984011		uncharacterized LOC107984011		9q21.12	9	NC_000009.12	70601955	70608272	plus	3		
9606	Homo sapiens	107984010	0	live	LOC107984010		uncharacterized LOC107984010		3q29	3	NC_000003.12	195839192	195847110	minus	2		
9606	Homo sapiens	107984007	0	live	LOC107984007		uncharacterized LOC107984007		8q22.3	8	NC_000008.11	104075615	104078034	minus	3		
9606	Homo sapiens	107984003	0	live	LOC107984003		uncharacterized LOC107984003		14q13.3	14	NC_000014.9	36273283	36289751	plus	3		
9606	Homo sapiens	107984000	0	live	LOC107984000		uncharacterized LOC107984000		3q21.1	3	NC_000003.12	122515029	122517358	plus	2		
9606	Homo sapiens	107983995	0	live	LOC107983995		uncharacterized LOC107983995		2q31.1	2	NC_000002.12	171244633	171264920	minus	3		
9606	Homo sapiens	107983990	0	live	LOC107983990		uncharacterized LOC107983990		16p11.2	16	NC_000016.10	31791792	31794893	plus	3		
9606	Homo sapiens	107983989	0	live	LOC107983989		uncharacterized LOC107983989	uncharacterized protein LOC107983989	10p15.3	10	NC_000010.11	2497765	2502169	minus	2		
9606	Homo sapiens	107983983	0	live	LOC107983983		uncharacterized LOC107983983	uncharacterized protein LOC107983983	15q11.2	15	NC_000015.10	22183503	22185493	minus	3		
9606	Homo sapiens	107983982	0	live	LOC107983982		uncharacterized LOC107983982		16p13.3	16	NC_000016.10	160947	162921	plus	3		
9606	Homo sapiens	107983980	0	live	LOC107983980		uncharacterized LOC107983980		5q33.2	5	NC_000005.10	153974034	153977189	minus	3		
9606	Homo sapiens	107983976	0	live	LOC107983976		uncharacterized LOC107983976		11p15.4	11	NC_000011.10	11473276	11484356	minus	2		
9606	Homo sapiens	107983966	0	live	LOC107983966		uncharacterized LOC107983966		5p15.33	5	NC_000005.10	2926283	2935124	plus	6		
9606	Homo sapiens	107983960	0	live	LOC107983960		uncharacterized LOC107983960		1q42.2	1	NC_000001.11	232733617	232762405	plus	5		
9606	Homo sapiens	107983952	105372832	secondary	LOC107983952		uncharacterized LOC107983952		21q22.3	21	NC_000021.9	44201792	44208203	minus	4		
9606	Homo sapiens	107983950	0	live	LOC107983950		uncharacterized LOC107983950		16q24.3	16	NC_000016.10	88855128	88856580	minus	2		
9606	Homo sapiens	107001062	0	live	LOC107001062		uncharacterized LOC107001062		10q11.22	10	NC_000010.11	47407165	47414574	plus	4		
9606	Homo sapiens	105379882	0	live	LOC105379882		uncharacterized LOC105379882		11p15.4	11	NC_000011.10	10931514	10942364	plus	4		
9606	Homo sapiens	105379850	0	live	LOC105379850		uncharacterized LOC105379850		10p14	10	NC_000010.11	11779594	11783252	minus	3		
9606	Homo sapiens	105379841	0	live	LOC105379841		uncharacterized LOC105379841		9q34.11	9	NC_000009.12	127831263	127832780	plus	3		
9606	Homo sapiens	105379839	0	live	LOC105379839		uncharacterized LOC105379839		9q33.2	9	NC_000009.12	122940576	122941248	minus	2		
9606	Homo sapiens	105379825	0	live	LOC105379825		uncharacterized LOC105379825		1p21.3	1	NC_000001.11	95318347	95321641	plus	2		
9606	Homo sapiens	105379807	0	live	LOC105379807		uncharacterized LOC105379807		9q13	9	NC_000009.12	61861564	61862615	minus	2		
9606	Homo sapiens	105379772	0	live	LOC105379772		uncharacterized LOC105379772		1p35.2	1	NC_000001.11	31471118	31482156	plus	3		
9606	Homo sapiens	105379771	0	live	LOC105379771		uncharacterized LOC105379771		8p11.21	8	NC_000008.11	41172329	41184754	minus	3		
9606	Homo sapiens	105379725	0	live	LOC105379725		uncharacterized LOC105379725		7p14.1	7	NC_000007.14	41586382	41594768	plus	2		
9606	Homo sapiens	105379720	0	live	LOC105379720		uncharacterized LOC105379720		7p21.1	7	NC_000007.14	19816230	19834730	minus	6		
9606	Homo sapiens	105379719	0	live	LOC105379719		uncharacterized LOC105379719		7p21.3	7	NC_000007.14	7796448	7796964	plus	2		
9606	Homo sapiens	105379712	0	live	LOC105379712		uncharacterized LOC105379712		6q27	6	NC_000006.12	164406584	164414673	minus	3		
9606	Homo sapiens	105379675	0	live	LOC105379675		uncharacterized LOC105379675		5q15	5	NC_000005.10	96165520	96170257	minus	2		
9606	Homo sapiens	105379663	0	live	LOC105379663		uncharacterized LOC105379663			6							
9606	Homo sapiens	105379656	0	live	LOC105379656		uncharacterized LOC105379656			6							
9606	Homo sapiens	105379640	0	live	LOC105379640		uncharacterized LOC105379640		5p15.1	5	NC_000005.10	16179945	16180804	minus	3		
9606	Homo sapiens	105379638	0	live	LOC105379638		uncharacterized LOC105379638		5p15.31	5	NC_000005.10	7329471	7331981	plus	2		
9606	Homo sapiens	105379633	0	discontinued	LOC105379633		uncharacterized LOC105379633			15							
9606	Homo sapiens	105379627	0	live	LOC105379627		uncharacterized LOC105379627			8							
9606	Homo sapiens	105379605	0	live	LOC105379605		uncharacterized LOC105379605			22							
9606	Homo sapiens	105379600	0	live	LOC105379600		uncharacterized LOC105379600			17							
9606	Homo sapiens	105379593	0	live	LOC105379593		uncharacterized LOC105379593			15							
9606	Homo sapiens	105379574	0	live	LOC105379574		uncharacterized LOC105379574		1q21.1	1	NC_000001.11	144552215	144560782	plus	2		
9606	Homo sapiens	105379563	0	discontinued	LOC105379563		uncharacterized LOC105379563				NT_187508.1	30209	44487	plus	3		
9606	Homo sapiens	105379557	0	live	LOC105379557		uncharacterized LOC105379557			15	NT_187501.1	41507	48486	minus	3		
9606	Homo sapiens	105379545	0	live	LOC105379545		uncharacterized LOC105379545	uncharacterized protein LOC105379545		16	NT_187383.1	238045	239777	plus	3		
9606	Homo sapiens	105379544	0	live	LOC105379544		uncharacterized LOC105379544			16	NT_187383.1	1571498	1573447	minus	3		
9606	Homo sapiens	105379540	0	live	LOC105379540		uncharacterized LOC105379540			16	NT_187383.1	1249610	1255849	plus	3		
9606	Homo sapiens	105379537	0	live	LOC105379537		uncharacterized LOC105379537			16	NT_187383.1	954035	954649	minus	3		
9606	Homo sapiens	105379527	0	live	LOC105379527		uncharacterized LOC105379527			14	NT_187381.1	14350	32121	plus	4		
9606	Homo sapiens	105379514	0	live	LOC105379514		uncharacterized LOC105379514		21p11.2	21	NC_000021.9	9662189	9679905	plus	4		
9606	Homo sapiens	105379481	0	live	LOC105379481		uncharacterized LOC105379481		20q11.21	20	NC_000020.11	30514055	30531183	plus	3		
9606	Homo sapiens	105379477	0	live	LOC105379477		uncharacterized LOC105379477		20q11.1	20	NC_000020.11	29448517	29458181	plus	3		
9606	Homo sapiens	105379473	0	live	LOC105379473		uncharacterized LOC105379473	uncharacterized protein LOC105379473	16p11.2	16	NC_000016.10	33385983	33387715	minus	3		
9606	Homo sapiens	105379466	0	live	LOC105379466		uncharacterized LOC105379466		16p11.2	16	NC_000016.10	32235135	32235749	plus	3		
9606	Homo sapiens	105379453	0	live	LOC105379453		uncharacterized LOC105379453		9q21.11	9	NC_000009.12	67670264	67674789	plus	2		
9606	Homo sapiens	105379450	0	live	LOC105379450		uncharacterized LOC105379450		9q21.11	9	NC_000009.12	67006925	67009022	minus	3		
9606	Homo sapiens	105379447	0	live	LOC105379447		uncharacterized LOC105379447		9q21.11	9	NC_000009.12	65546938	65551631	plus	2		
9606	Homo sapiens	105379446	0	live	LOC105379446		uncharacterized LOC105379446		9q21.11	9	NC_000009.12	65445305	65454892	minus	3		
9606	Homo sapiens	105379444	0	live	LOC105379444		uncharacterized LOC105379444		9q21.11	9	NC_000009.12	65383154	65384351	plus	2		
9606	Homo sapiens	105379439	0	live	LOC105379439		uncharacterized LOC105379439		9q13	9	NC_000009.12	62125627	62129213	minus	5		
9606	Homo sapiens	105379428	0	live	LOC105379428		uncharacterized LOC105379428		22p11.2	22	NC_000022.11	12809948	12815793	minus	3		
9606	Homo sapiens	105379414	0	discontinued	LOC105379414		uncharacterized LOC105379414		X;Y	X	NC_000023.11	1744771	1745632	plus	2		
9606	Homo sapiens	105379414	0	discontinued	LOC105379414		uncharacterized LOC105379414		X;Y	Y	NC_000024.10	1744771	1745632	plus	2		
9606	Homo sapiens	105379412	0	live	LOC105379412		uncharacterized LOC105379412		4q31.1	4	NC_000004.12	139176155	139245832	plus	4		
9606	Homo sapiens	105379391	0	live	LOC105379391		uncharacterized LOC105379391		8p11.21	8	NC_000008.11	41435462	41440419	plus	3		
9606	Homo sapiens	105379390	0	live	LOC105379390		uncharacterized LOC105379390		8p11.21	8	NC_000008.11	40929868	40933908	minus	3		
9606	Homo sapiens	105379389	0	live	LOC105379389		uncharacterized LOC105379389		8p11.21	8	NC_000008.11	40904039	40928701	plus	3		
9606	Homo sapiens	105379388	0	live	LOC105379388		uncharacterized LOC105379388	CTA-392C11.2	8p11.21	8	NC_000008.11	40369989	40393255	plus	3		
9606	Homo sapiens	105379380	0	live	LOC105379380		uncharacterized LOC105379380		8p11.23	8	NC_000008.11	37602907	37658585	minus	3		
9606	Homo sapiens	105379378	0	live	LOC105379378		uncharacterized LOC105379378		8p11.23	8	NC_000008.11	37581566	37584859	plus	3		
9606	Homo sapiens	105379377	0	live	LOC105379377		uncharacterized LOC105379377		8p11.23	8	NC_000008.11	37065799	37079448	minus	7		
9606	Homo sapiens	105379375	0	live	LOC105379375		uncharacterized LOC105379375		8p11.23	8	NC_000008.11	36881916	36925207	minus	3		
9606	Homo sapiens	105379371	0	live	LOC105379371		uncharacterized LOC105379371		8p12	8	NC_000008.11	36195043	36268351	plus	4		
9606	Homo sapiens	105379370	0	live	LOC105379370		uncharacterized LOC105379370		8p12	8	NC_000008.11	36189649	36192942	plus	4		
9606	Homo sapiens	105379368	0	live	LOC105379368		uncharacterized LOC105379368		8p12	8	NC_000008.11	34967477	34973504	plus	3		
9606	Homo sapiens	105379366	0	live	LOC105379366		uncharacterized LOC105379366		8p12	8	NC_000008.11	34137155	34175235	minus	6		
9606	Homo sapiens	105379365	0	live	LOC105379365		uncharacterized LOC105379365		8p12	8	NC_000008.11	34174815	34227622	plus	4		
9606	Homo sapiens	105379364	0	live	LOC105379364		uncharacterized LOC105379364		8p12	8	NC_000008.11	33755762	34035069	plus	4		
9606	Homo sapiens	105379363	0	discontinued	LOC105379363		uncharacterized LOC105379363		8p12	8	NC_000008.11	33604878	33609659	minus	3		
9606	Homo sapiens	105379361	0	live	LOC105379361		uncharacterized LOC105379361		8p12	8	NC_000008.11	32423620	32431649	plus	3		
9606	Homo sapiens	105379360	0	live	LOC105379360		uncharacterized LOC105379360		8p12	8	NC_000008.11	31535674	31542694	plus	4		
9606	Homo sapiens	105379357	0	live	LOC105379357		uncharacterized LOC105379357		8p12	8	NC_000008.11	30889010	30901678	plus	3		
9606	Homo sapiens	105379355	0	live	LOC105379355		uncharacterized LOC105379355		8p12	8	NC_000008.11	30740783	30743677	minus	2		
9606	Homo sapiens	105379349	0	live	LOC105379349		uncharacterized LOC105379349		8p12	8	NC_000008.11	29367944	29373392	minus	3		
9606	Homo sapiens	105379343	0	live	LOC105379343		uncharacterized LOC105379343		8p21.1	8	NC_000008.11	28173269	28182533	minus	2		
9606	Homo sapiens	105379340	0	live	LOC105379340		uncharacterized LOC105379340		8p21.2	8	NC_000008.11	27171589	27210783	plus	5		
9606	Homo sapiens	105379339	0	live	LOC105379339		uncharacterized LOC105379339		8p21.2	8	NC_000008.11	26963663	26974730	minus	4		
9606	Homo sapiens	105379333	0	live	LOC105379333		uncharacterized LOC105379333		8p21.2	8	NC_000008.11	25670608	25685084	plus	3		
9606	Homo sapiens	105379332	0	live	LOC105379332		uncharacterized LOC105379332		8p21.2	8	NC_000008.11	25685826	25688823	plus	3		
9606	Homo sapiens	105379330	0	live	LOC105379330		uncharacterized LOC105379330	CTD-2168K21.1	8p21.2	8	NC_000008.11	24991877	25010041	plus	3		
9606	Homo sapiens	105379329	0	live	LOC105379329		uncharacterized LOC105379329		8p21.2	8	NC_000008.11	24883961	24886259	minus	3		
9606	Homo sapiens	105379328	0	live	LOC105379328		uncharacterized LOC105379328		8p21.2	8	NC_000008.11	24089989	24106304	plus	3		
9606	Homo sapiens	105379327	0	live	LOC105379327		uncharacterized LOC105379327	CTC-756D1.3	8p21.3	8	NC_000008.11	23491470	23494153	minus	3		
9606	Homo sapiens	105379326	0	discontinued	LOC105379326		uncharacterized LOC105379326		8p21.3	8	NC_000008.11	23263108	23264728	plus	2		
9606	Homo sapiens	105379325	0	live	LOC105379325		uncharacterized LOC105379325		8p21.3	8	NC_000008.11	22811405	22817621	minus	2		
9606	Homo sapiens	105379321	0	live	LOC105379321		uncharacterized LOC105379321		8p21.3	8	NC_000008.11	22694857	22696332	plus	3		
9606	Homo sapiens	105379318	0	discontinued	LOC105379318		uncharacterized LOC105379318		8p21.3	8	NC_000008.11	21850059	21861324	minus	4		
9606	Homo sapiens	105379316	0	live	LOC105379316		uncharacterized LOC105379316		8p21.3	8	NC_000008.11	20952645	20988872	minus	4		
9606	Homo sapiens	105379315	0	live	LOC105379315		uncharacterized LOC105379315		8p21.3	8	NC_000008.11	20664836	20948297	plus	7		
9606	Homo sapiens	105379312	0	live	LOC105379312		uncharacterized LOC105379312		8p21.3	8	NC_000008.11	20125433	20133318	plus	3		
9606	Homo sapiens	105379309	0	live	LOC105379309		uncharacterized LOC105379309		8p21.3	8	NC_000008.11	19884107	19891903	minus	3		
9606	Homo sapiens	105379306	0	live	LOC105379306		uncharacterized LOC105379306		8p21.3	8	NC_000008.11	19300523	19311824	plus	4		
9606	Homo sapiens	105379303	0	live	LOC105379303		uncharacterized LOC105379303		8p22	8	NC_000008.11	18989262	19006873	plus	3		
9606	Homo sapiens	105379273	0	live	LOC105379273		uncharacterized LOC105379273		Yq11.21	Y	NC_000024.10	11206640	11214997	minus	3		
9606	Homo sapiens	105379272	0	live	LOC105379272		uncharacterized LOC105379272			14	NT_113796.3	43284	56824	plus	5		
9606	Homo sapiens	105379255	0	discontinued	LOC105379255		uncharacterized LOC105379255		9q13	9	NC_000009.12	63549212	63597004	plus	4		
9606	Homo sapiens	105379249	0	live	LOC105379249		uncharacterized LOC105379249		9q12	9	NC_000009.12	61174252	61175665	plus	2		
9606	Homo sapiens	105379216	0	live	LOC105379216		uncharacterized LOC105379216		8p23.1	8							
9606	Homo sapiens	105379215	0	discontinued	LOC105379215		uncharacterized LOC105379215		8p23.1	8	NC_000008.11	7713187	7721673	minus	3		
9606	Homo sapiens	105379205	0	live	LOC105379205		uncharacterized LOC105379205		15q11.2	15	NC_000015.10	21179914	21189864	plus	4		
9606	Homo sapiens	105379189	0	live	LOC105379189		uncharacterized LOC105379189		5q31.1	5	NC_000005.10	136021558	136025893	minus	4		
9606	Homo sapiens	105379183	0	live	LOC105379183		uncharacterized LOC105379183		5q31.1	5	NC_000005.10	133968689	133970223	plus	2		
9606	Homo sapiens	105379182	0	live	LOC105379182		uncharacterized LOC105379182		5q31.1	5	NC_000005.10	133925622	133953612	minus	5		
9606	Homo sapiens	105379178	0	live	LOC105379178		uncharacterized LOC105379178		5q31.1	5	NC_000005.10	133111068	133124485	minus	3		
9606	Homo sapiens	105379171	0	live	LOC105379171		uncharacterized LOC105379171		5q23.3	5	NC_000005.10	130337409	130379896	plus	4		
9606	Homo sapiens	105379170	0	discontinued	LOC105379170		uncharacterized LOC105379170		5q23.3	5	NC_000005.10	130116091	130124482	minus	3		
9606	Homo sapiens	105379168	0	live	LOC105379168		uncharacterized LOC105379168		5q23.3	5	NC_000005.10	128661857	128935765	plus	7		
9606	Homo sapiens	105379164	0	live	LOC105379164		uncharacterized LOC105379164	CTC-548H10.2	5q23.2	5	NC_000005.10	127651743	127663762	minus	3		
